,bis_1,bis_2,bis_3,bis_4,bis_5,bis_6,bis_7,bis_8,bis_9,bis_10,bis_11,bis_12,bis_13,bis_14,bis_15,bis_16,bis_17,bis_18,bis_19,bis_20,bis_21,bis_22,bis_23,bis_24,bis_25,bis_26,bis_27,bis_28
1075,-0.010890828717381121,0.05105958068858982,-0.04379932816615909,-0.14122314726429935,0.03964614667704994,-0.2487539610490847,-0.19291456002195695,0.0007983664206453443,0.006651560300044192,-0.0208550915866005,-0.06435079690381262,-0.33210942799481713,0.016786893697226586,-0.045487524660423974,-0.14985429912305623,0.027270720952866645,0.03783295138192309,0.009853655379055285,-0.027118767736797757,0.9528928560531713,0.04952687008990613,0.03742629808757997,0.11528405009797765,0.2658694781013418,0.004469463005307707,-0.24934717506361406,0.168759944887209,0.0208818336310175
1076,-0.010328364592306844,0.05144289838452949,-0.04290623555229344,-0.15205342036659697,0.03919354779892596,-0.25388894737983964,-0.19706349653836147,-0.0012904230732201742,0.005032838948096193,-0.02028353996222419,-0.06437600909436805,-0.346732117328342,0.00953639412920103,-0.036937588787489053,-0.1523372198973749,0.02153622105297171,0.03781900596329512,0.01237792325744628,-0.03142338497772196,1.1913440219829095,0.05055374671753696,0.03822119462457811,0.1252308904665766,0.28874618217474385,0.0019970723882973347,-0.25119983749327973,0.17137438417801695,0.021263145789995042
1077,-0.009822146879739285,0.051787884310864556,-0.042102452199804415,-0.16180066615865452,0.03878620880860444,-0.25851043507753896,-0.20079753940315612,-0.00317033361769843,0.003575989731342984,-0.019769143500285476,-0.06439870006588784,-0.36001777826204445,0.00012152647815208516,-0.02117912913572832,-0.15457184859426107,0.01637517114306698,0.038015436017430494,0.014649764348007414,-0.03529754049453505,1.2790228053336845,0.030662522195603913,0.0389366015078665,0.13418304679829504,0.30933521584079504,-0.0002280791670880455,-0.25553377077727946,0.17372737953971157,0.021606326733077292
1078,-0.00936655093843914,0.05133635460367623,-0.041379047182574236,-0.17057318737151628,0.03841960371731507,-0.22162318909850812,-0.20415817798148123,-0.004862253107728862,0.002264825436264375,-0.019306186684523028,-0.0644191219402464,-0.37197487310241645,-0.00835185440780654,-0.006996515449142945,-0.15658301442145947,0.01173022622415272,0.03819222306615198,0.016694421329512432,-0.03878428045966728,1.0788409783922723,0.007089758296784004,0.03958046770282605,0.14223998749684233,0.3278653461402511,-0.002230715567004583,-0.2594343107328785,0.17584507536528296,0.021915189581862584
1079,-0.008956514591259061,0.05019368292053713,-0.040727982667067786,-0.17846845646309184,0.03808965913515464,-0.16550171983355116,-0.20718275270197314,-0.006384980648746302,0.001084777570694329,-0.01888952555032927,-0.06443750162716841,-0.38273625845875126,-0.015977897205182782,0.005767836868803788,-0.13072036420125593,0.007549775797129888,0.03835133141000132,0.01853461261285771,-0.04192234642829664,0.6203271755113102,-0.014125729212184942,0.04015994727828964,0.14949123412553492,0.3445424634097615,-0.004033088326991458,-0.26294479669293824,0.1777510016082633,0.02219316614577923
1080,-0.00858748187879699,0.04916527840570128,-0.04014202460311127,-0.1855741986455095,0.03444540675872043,-0.11499239749507924,-0.19046118978242665,-0.007755435435672656,2.2734491681279075e-05,-0.012274618447828435,-0.06445404334539821,-0.3924215052794625,-0.022841335722822917,0.01725575395493524,-0.10563923773362217,0.0037873704128093383,0.03849452891947602,0.020190784767887646,-0.04474660580006272,0.12350901615423898,-0.03321966797022757,0.04068147889620687,0.15601735609137812,0.3595518689523116,-0.005655223811035344,-0.2661042340569721,0.1670667012340228,0.022443345053323824
1081,-0.008255352437581125,0.04823971434234901,-0.03961466234554046,-0.19196936660969605,0.030014588850259438,-0.0695340073904545,-0.16536277245363412,-0.008988844743905664,-0.0009331042794311836,-0.0055646260944595734,-0.0644689308917958,-0.40113822741809346,-0.029018430388719624,0.02759487933245426,-0.08306622391275066,0.0004012055669307916,0.03862340667799296,0.021681339707394692,-0.04728843923464328,-0.20286374054562473,-0.0504042128525054,0.03891249952871222,0.1618908658606164,0.373060333940616,-0.010221989067613338,-0.26894772768460184,0.15135681282555807,0.02266850607011249
1082,-0.007956435940496795,0.04740670668533268,-0.03914003631373667,-0.19772501777745327,0.026026852732644542,-0.028621456296302902,-0.1427741968577109,-0.010098913121305423,-0.001793359173431696,0.00047436702368840904,-0.06448232968357281,-0.4089832773428705,-0.03457781558804619,0.03690009217222067,-0.06275051147396456,-0.0026463427943698484,0.03873939666064861,0.03035423129902125,-0.049576089325776014,-0.295862694969105,-0.06587030324651671,0.027566808306117744,0.16717702465293158,0.38521795243009,-0.015721405621734606,-0.27150687194948925,0.13721791325790725,0.022871150985230012
1083,-0.00768741109311095,0.046656999794017266,-0.03871287288511326,-0.20101186165120535,0.022437890226791136,0.008199839688444193,-0.12244447882139062,-0.011097974660975864,-0.0025675885780328737,0.005909460830116363,-0.06449438859615222,-0.4160438222751201,-0.039581262267428835,0.04527478372801115,-0.0444663702790668,-0.005389136319540425,0.03884378764504828,0.03932375912694499,-0.051634974407785084,-0.30719858895833013,-0.07978978460115634,0.01735568620580187,0.17193456756601522,0.3961598090706066,-0.020670880520625583,-0.2738101017878673,0.12449290364697194,0.02305353140885278
1084,-0.0074452887304629805,0.04598226359184404,-0.03832842579934296,-0.18188219573658188,0.019207823971513126,0.04133900607471658,-0.1041477325886917,-0.01199713004667855,-0.009600404766753114,0.010801045255978243,-0.06450524161749359,-0.42239831271418454,-0.04408436427889129,0.05281200612823182,-0.028010643203657985,-0.007857650492193944,0.03893773953101794,0.047396334172046514,-0.05348797098160414,-0.39240895375544516,-0.09231731782030314,0.008165676315497677,0.17621635618779974,0.40600748004708226,-0.02512540792978207,-0.2758830086424083,0.11304039499709514,0.023217673790109764
1085,-0.008511767339230605,0.045375001009877486,-0.037968295953868594,-0.1646654964134211,0.016300764341772862,0.07116425582234183,-0.08768066097927334,-0.01280636989381097,-0.02408418904071202,0.015203471239340557,-0.06451500933668164,-0.4281173541093532,-0.04813715608921415,0.05959550628842119,-0.013200488835778639,-0.010079313247572164,0.039022296228381034,0.05466165171266844,-0.05515566789804151,-0.5962364467912431,-0.10359209771756465,-0.0001053325857761143,0.18006996594739658,0.41487038392590964,-0.029134482598152007,-0.27774862481152496,0.10273313721217524,0.02336540193324695
1086,-0.009686476810871657,0.044828464686118244,-0.03565965509229272,-0.14917046702258596,0.013684410675006978,0.09800698059522374,-0.07286029653079608,-0.013534685756220199,-0.03711959488725523,0.01916565462442708,-0.05478658349128016,-0.43326449136499434,-0.05178466871851102,0.06570065643259092,0.00012865009531273856,-0.012078809727422509,0.03909839725600747,0.06120043749922746,-0.056656595122825386,-0.7719943673750485,-0.1137393996250711,-0.007549240596911883,0.18353821473103374,0.42284699741684434,-0.03274264979981995,-0.2794276793636895,0.09345660520571825,0.02349835726207546
1087,-0.010743715335337946,0.04433658199472426,-0.033581878316873724,-0.1352249405708244,0.011329692374917329,0.12216543289080824,-0.05952196852715732,-0.014190170032399163,-0.04885146014916412,0.02273161967107763,-0.04377170052484921,-0.4378969148950714,-0.05506743008488389,0.07119529156234437,0.012124875133295587,-0.013878356559287819,0.039166888180871266,0.0670853447071107,-0.05800742962513033,-0.7663145447456874,-0.1228719713418264,-0.014248757806944746,0.18665963863630644,0.35152699458997577,-0.03599000028142361,-0.2809388284606482,0.08510772639989138,0.02361801705803638
1088,-0.011695230007367554,0.04389388757248033,-0.03171187921899663,-0.12267396676423935,0.009210445904836644,0.1439080399568442,-0.04751747332389166,-0.01478010588095952,-0.05941013888487153,0.0259409882131189,-0.033858305855060646,-0.4420660960721009,-0.0580219153146246,0.07614046317912178,0.022921477667481406,-0.015497948707967309,0.03922853001324903,0.0723817611942255,-0.05922318067722555,-0.5299734806357593,-0.13109128588694685,-0.020278323295974333,0.1894689201510526,0.27488981857065387,-0.03891261571497795,-0.28229886264794096,0.07759373547461501,0.02372571087439582
1089,-0.01255159321219491,0.04349546259245014,-0.030028880030917197,-0.11137809033831245,0.007303124081764026,0.1634763863162759,-0.03671342764094262,-0.015311048144663842,-0.06891294974700897,0.028829419901007614,-0.024936250652241698,-0.4458183591314772,-0.0606809520213962,0.0805911176342321,0.032638419948248426,-0.01695558164177814,0.03928400766238867,0.07714853603260892,-0.06031735662409149,-0.21784018714301884,-0.13848866897750498,-0.025704932236100972,0.19199727351434406,0.20591636015326414,-0.04154296960526848,-0.2835228934164738,0.0708311436418449,0.023822635309133467
1090,-0.013322320096538822,0.04313688011042297,-0.02851418076163647,-0.10121180155498852,0.005586534440988723,0.18108789803975517,-0.026989786526299134,-0.012840726216828021,-0.07746547952293273,0.03142900842014331,-0.016906400969714595,-0.44919539588490665,-0.06307408505749444,0.08459670664382074,0.0413836680009399,-0.018267451282207883,0.03933393754661434,0.0814386333871739,-0.061302114976270965,0.003812851306233128,-0.14514631375905787,-0.0305888802822043,0.19427279154128646,0.14384024757761338,-0.04391028810660102,-0.2846245211081442,0.06474481099233317,0.023909867300391276
1091,-0.014015974292449052,0.04281415587660917,-0.027150951419283104,-0.09206214164998669,0.004041603764300897,0.19693825859089645,-0.018238509523119284,-0.00906900072157593,-0.08516275632127414,0.033768638087415925,-0.009679536255439491,-0.4522347289630024,-0.06522790478998661,0.08820173675245123,0.04925439124836191,-0.019448133958584704,0.039378874442417805,0.08529972100627244,-0.062188397493231885,0.0514599115590697,-0.15113819406241513,-0.03498443352370796,0.1963207577655339,0.0879717462595277,-0.0460408747578837,-0.28561598603068733,0.059267111607756606,0.025701837054973867
1092,-0.01464026306876755,0.04252370406616608,-0.025924045011165076,-0.08382744773548503,0.002651166155281855,0.2112035830869229,-0.010362360220248178,-0.005674447775848338,-0.09209030543976084,0.035874304787999134,-0.0031753580125926085,-0.4549701287332786,-0.06716634254923294,0.09144626385021866,0.05633804217102219,-0.020510748367333794,0.03941931764864057,0.08877469986345117,-0.06298605175851742,0.008583580179027155,-0.1565308863354673,-0.03894043144106126,0.14297002180202736,0.037690095073240615,-0.047958402744094186,-0.28650830446094555,0.054337182161621915,0.027600005112082583
1093,-0.015202122967454906,0.042262297436777965,-0.02481982924385885,-0.07641622321244385,0.0013997723071647167,0.22404237513333747,-0.0032738258476734195,-0.002619350124694215,-0.09832509964641951,0.03776940481854683,0.0026784024059695864,-0.45743198852648737,-0.06891093653255768,0.09436633823820864,0.06271332800143736,-0.02146710133520797,0.039455716534251346,0.09190218083493264,-0.06375849680615478,-0.02638704543591978,-0.16138430938118384,-0.042500829566658634,0.09217041005208094,-0.007563390994407817,-0.04968417793175288,-0.28731139104817865,0.04990024566009708,0.029308356363528406
